freebase_id,type,name
/m/01jc6q,award,Academy Award for Best Original Song Score
/m/0bj2cm,award,National Film Award for Best Art Direction
/m/0bj2cm,award,National Film Award for Best Choreography
/m/0bj2cm,award,National Film Award for Best Popular Film Providing Wholesome Entertainment
/m/0bj2cm,award,National Film Award for Best Costume Design
/m/0bj2cm,award,Zee Cine Award for Best Actor – Female
/m/0bj2cm,award,Zee Cine Award for Best Film
/m/02hhfl,award,Young European Film of the Year
/m/0c95v6,award,Nastro d'Argento for Best Supporting Actor
/m/0c95v6,award,Nastro d'Argento for Best Actress
/m/05jzt3,award,Amanda Award for Best Foreign Feature Film
/m/05jzt3,award,Silver nugget for the best foreign film
/m/0bj2cm,award,Bollywood Movie Award – Best Actor
/m/0bj2cm,award,Bollywood Movie Award – Best Actress
/m/0bj2cm,award,Bollywood Movie Award – Best Film
/m/0bj2cm,award,Bollywood Movie Award – Best Supporting Actress
/m/0bj2cm,award,IIFA Award for Best Art Direction
/m/0bj2cm,award,IIFA Award for Best Cinematography
/m/0bj2cm,award,IIFA Award for Best Dialogue
/m/0bj2cm,award,IIFA Award for Best Makeup
/m/0bj2cm,award,IIFA Award for Best Sound Recording
/m/0bj2cm,award,Zee Cine Award for Best Cinematography
/m/0bj2cm,award,Zee Cine Award for Best Choreography Award
/m/0gllby,award,Grammy Award for Best Sound Track Album or Recording of Original Cast From a Motion Picture or Television
/m/02wwhq_,award,Annie Award for Best Animated Home Entertainment Production
/m/06lpmt,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/02drn4,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/038km6,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/0kb71,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/01b149,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/011yrp,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/011yrp,nomination,Academy Award for Best Picture
/m/011yrp,nomination,Academy Award for Best Director
/m/011yrp,nomination,Academy Award for Best Original Dramatic Score
/m/011yrp,nomination,Academy Award for Best Actor
/m/011yrp,nomination,Academy Award for Best International Feature Film
/m/011yrp,nomination,Academy Award for Best Film Editing
/m/0466j2v,nomination,Academy Award for Best Documentary (Short Subject)
/m/04zvpt2,nomination,Academy Award for Best Documentary (Short Subject)
/m/011yrp,nomination,David di Donatello for Best Director
/m/011yrp,nomination,European Film Award for Best Film
/m/011yrp,nomination,European Film Award for Best Actor
/m/0cbl95,nomination,Academy Award for Best Picture
/m/0fj_jb,nomination,Academy Award for Best Picture
/m/0bzghx,nomination,César Award for Most Promising Actor
/m/0kb7w,nomination,Academy Award for Best Picture
/m/0kb71,nomination,Academy Award for Best Picture
/m/0cbl95,nomination,Academy Award for Best Director
/m/0kb7w,nomination,Academy Award for Best Director
/m/0kb71,nomination,Academy Award for Best Director
/m/01b149,nomination,Academy Award for Best Actress
/m/0fj_jb,nomination,Academy Award for Best Supporting Actor
/m/0kb71,nomination,Academy Award for Best Supporting Actor
/m/0fj_jb,nomination,Academy Award for Best Supporting Actress
/m/0bzghx,nomination,Satellite Award for Best Original Screenplay
/m/02p595,nomination,Academy Award for Best Original Score
/m/0cbl95,nomination,Academy Award for Best Cinematography
/m/0j29_rk,nomination,Academy Award for Best Documentary Feature Film
/m/02rjb4,nomination,European Film Award for Best Film
/m/02rjb4,nomination,European Film Award for Best Director
/m/06lpmt,nomination,European Film Award for Best Non-European Film
/m/0cbl95,nomination,Academy Award for Best Writing
/m/0fj_jb,nomination,"Academy Award for Best Art Direction, Black and White"
/m/0bzghx,nomination,Satellite Award for Best Foreign Language Film
/m/0kb7w,nomination,"Academy Award for Best Cinematography, Color"
/m/01b149,nomination,"Academy Award for Best Costume Design, Color"
/m/07qg8v,nomination,César Award for Best Actress
/m/02fttd,nomination,BAFTA Award for Best Original Screenplay
/m/05_lhx,nomination,César Award for Best Actress
/m/015wrq,nomination,Academy Award for Best Actor
/m/015wrq,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/018sds,nomination,Academy Award for Best Actress
/m/0gtmqf,nomination,Academy Award for Best International Feature Film
/m/04f74c,nomination,Academy Award for Best International Feature Film
/m/015wrq,nomination,Academy Award for Best Supporting Actor
/m/0h07hg,nomination,Academy Award for Best Documentary Feature Film
/m/018js4,nomination,Academy Award for Best Film Editing
/m/04f74c,nomination,Academy Award for Best Production Design
/m/07qg8v,nomination,European Film Award for Best Film
/m/0gtmqf,nomination,European Film Award for Best Film
/m/05y440,nomination,European Film Award for Best Film
/m/05_lhx,nomination,European Film Award for Best Film
/m/018js4,nomination,Academy Award for Best Sound Editing
/m/02fttd,nomination,BAFTA Award for Best Actor in a Leading Role
/m/04f74c,nomination,Palme d'Or
/m/02fttd,nomination,BAFTA Award for Best Actor in a Supporting Role
/m/05_lhx,nomination,European Film Award for Best Editor
/m/05_lhx,nomination,European Film Award for Best Actor
/m/027801x,nomination,Academy Award for Best Animated Short Film
/m/018js4,nomination,Academy Award for Best Sound
/m/02fttd,nomination,BAFTA Award for Best Direction
/m/02fttd,nomination,BAFTA Award for Best Editing
/m/07qg8v,nomination,European Film Award - People's Choice Award for Best Director
/m/07qg8v,nomination,European Film Award for Best Screenwriter
/m/0gtmqf,nomination,European Film Award for Best Screenwriter
/m/02wtp6,nomination,European Film Award - People's Choice Award for Best Director
/m/02fttd,nomination,NAACP Image Award for Outstanding Actress in a Motion Picture
/m/07qg8v,nomination,European Film Award for Best Actress
/m/05_lhx,nomination,European Film Award for Best Cinematographer
/m/05_lhx,nomination,European Film Award for Best Actress
/m/07qg8v,nomination,Jameson People's Choice Award for Best Actress
/m/02wtp6,nomination,Jameson People's Choice Award for Best Actress
/m/02fttd,nomination,National Society of Film Critics Award for Best Supporting Actress
/m/0fqnnqk,nomination,Filmfare Award for Best Actor – Telugu
/m/0fqnnqk,nomination,Filmfare Award for Best Actress – Telugu
/m/0fqnnqk,nomination,Filmfare Award for Best Director – Telugu
/m/0fqnnqk,nomination,Filmfare Award for Best Film – Telugu
/m/0fqnnqk,nomination,Filmfare Award for Best Music Director – Telugu
/m/0fqnnqk,nomination,Filmfare Award for Best Supporting Actor – Telugu
/m/018sds,nomination,Academy Award for Best Original Dramatic or Comedy Score
/m/04xfj_,award,Golden Bear
/m/028b61k,award,Silver Shell for Best Director
/m/08rsnv,award,Palme d'Or
/m/01hp5,award,Academy Award for Best Production Design
/m/06cm5,award,Academy Award for Best Film Editing
/m/06cm5,award,Academy Award for Best Actor
/m/027ct7c,award,Academy Award for Best Cinematography
/m/06cm5,award,National Board of Review: Top Ten Films
/m/01h3p3,award,National Board of Review: Top Ten Films
/m/07xjfv,award,National Film Award for Best Supporting Actor
/m/07xjfv,award,National Film Award for Best Feature Film in Bengali
/m/07xjfv,award,National Film Award for Best Costume Design
/m/0h_8_l9,award,Prix Luc-Perreault
/m/027ct7c,award,Academy Award for Best Original Song Score
/m/0ch5847,award,Hong Kong Film Award for Best Actor
/m/04glwm3,award,Lielais Kristaps
/m/027ct7c,award,Academy Award for Best Sound
/m/02wxfv6,award,Cannes Film Festival Grand Prix
/m/04z_6s8,nomination,Academy Award for Best Documentary (Short Subject)
/m/04zwxhx,nomination,Academy Award for Best Documentary (Short Subject)
/m/04j17c0,nomination,Academy Award for Best Live Action Short Film
/m/03wf6_t,nomination,Academy Award for Best Documentary Feature Film
/m/04y8k48,nomination,Academy Award for Best Documentary Feature Film
/m/016kz1,nomination,Academy Award for Best Cinematography
/m/03h0zbm,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/02r79_h,nomination,Academy Award for Best Costume Design
/m/02r79_h,nomination,Academy Award for Best Production Design
/m/016kz1,nomination,Academy Award for Best Film Editing
/m/06jb92,nomination,Academy Award for Best Animated Short Film
/m/0g9thwm,nomination,Academy Award for Best Animated Short Film
/m/0kv56l,nomination,Academy Award for Best Live Action Short Film
/m/03c62p4,nomination,European Film Award for Best Cinematographer
/m/0gf7y4t,nomination,European Film Award for Best Cinematographer
/m/0jyrf,nomination,Academy Award for Best Story
/m/02rs516,nomination,Academy Award for Best Original Score
/m/02pqtwt,nomination,Academy Award for Best Story
/m/0370vl,nomination,Golden Raspberry Award for Worst Supporting Actor
/m/07vf8c,nomination,European Film Award for Best Director
/m/05zyyv_,nomination,European Film Award for Best Actress
/m/05zyyv_,nomination,European Film Award for Best Screenwriter
/m/0gf7y4t,nomination,European Film Award for Best Director
/m/016kz1,nomination,Golden Raspberry Award for Worst Screenplay
/m/07vf8c,nomination,Polish Academy Award for Best European Film
/m/05mv4wn,nomination,"Academy Award for Best Cinematography, Color"
/m/0gf7y4t,nomination,Independent Spirit Award for Best Foreign Film
/m/0gf7y4t,nomination,Asia Pacific Screen Award for Best Feature Film
/m/0b6lrcw,nomination,AACTA Award for Best Adapted Screenplay
/m/0b6lrcw,nomination,AACTA Award for Best Actor in a Leading Role
/m/0b6lrcw,nomination,AACTA Award for Best Actress in a Leading Role
/m/02qft14,nomination,AACTA Award for Best Direction
/m/02qft14,nomination,AACTA Award for Best Editing
/m/02qft14,nomination,AACTA Award for Best Original Music Score
/m/02qft14,nomination,AACTA Award for Best Production Design
/m/02qft14,nomination,AACTA Award for Best Sound
/m/02qft14,nomination,AACTA Award for Best Film
/m/02qft14,nomination,AACTA Award for Best Adapted Screenplay
/m/02qft14,nomination,AACTA Award for Best Cinematography
/m/02qft14,nomination,AACTA Award for Best Actress in a Leading Role
/m/02qft14,nomination,AACTA Award for Best Costume Design
/m/0465njn,nomination,Academy Award for Best Live Action Short Film
/m/0k4fz,nomination,Academy Award for Best Picture
/m/0bl5c,nomination,Academy Award for Best Picture
/m/0qm9n,nomination,Academy Award for Best Picture
/m/0k4fz,nomination,Academy Award for Best Director
/m/0bl5c,nomination,Academy Award for Best Director
/m/0183v7,nomination,Academy Award for Best Director
/m/0k4fz,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/0k4fz,nomination,Academy Award for Best Actress
/m/0qm9n,nomination,Academy Award for Best Actress
/m/0183vl,nomination,Academy Award for Best Actress
/m/0183vy,nomination,Academy Award for Best Actress
/m/0183v7,nomination,Academy Award for Best Actress
/m/0k4fz,nomination,Academy Award for Best Actor
/m/0bl5c,nomination,Academy Award for Best Actor
/m/0k4fz,nomination,Academy Award for Best Supporting Actor
/m/0bl5c,nomination,Academy Award for Best Supporting Actor
/m/04x15w,nomination,Academy Award for Best Supporting Actor
/m/0k4fz,nomination,Academy Award for Best Supporting Actress
/m/0bl5c,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0qm9n,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0b2zf1,nomination,Academy Award for Best Production Design
/m/0qm9n,nomination,Academy Award for Best Production Design
/m/0b68k2,nomination,Academy Award for Best Documentary Feature Film
/m/03f6h5,nomination,Golden Raspberry Award for Worst Supporting Actress
/m/03f6h5,nomination,Golden Raspberry Award for Worst Director
/m/081wv_,nomination,Academy Award for Best Animated Short Film
/m/0qm9n,nomination,Academy Award for Best Cinematography
/m/0k4fz,nomination,Academy Award for Best Film Editing
/m/0bl5c,nomination,Academy Award for Best Film Editing
/m/0qm9n,nomination,Academy Award for Best Film Editing
/m/0k4fz,nomination,Academy Award for Best Original Dramatic or Comedy Score
/m/0bl5c,nomination,Academy Award for Best Original Dramatic or Comedy Score
/m/03f6h5,nomination,Golden Raspberry Award for Worst New Star
/m/0k4fz,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/0k4fz,nomination,"Academy Award for Best Art Direction, Black and White"
/m/03f6h5,nomination,Golden Raspberry Award for Worst Screenplay
/m/03f6h5,nomination,Golden Raspberry Award for Worst Picture
/m/0b68k2,nomination,European Film Award for Best Documentary
/m/07pzhsf,nomination,Producers Award
/m/03f6h5,nomination,Golden Raspberry Award for Worst Actress
/m/0bl5c,nomination,Academy Award for Best Sound
/m/0c73j7,nomination,Golden Raspberry Award for Worst Actor
/m/0qm9n,nomination,Academy Award for Best Sound
/m/04y9jt9,nomination,Academy Award for Best Documentary Feature Film
/m/092vkg,nomination,Academy Award for Best Picture
/m/08wrlb,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/092vkg,nomination,Academy Award for Best Actor
/m/092vkg,nomination,Academy Award for Best Director
/m/02qwvbs,nomination,Academy Award for Best International Feature Film
/m/0h63mpx,nomination,Academy Award for Best International Feature Film
/m/092vkg,nomination,Academy Award for Best Supporting Actress
/m/04k9y6,nomination,Academy Award for Best Costume Design
/m/04k9y6,nomination,Academy Award for Best Production Design
/m/0f3m1,nomination,Academy Award for Best Production Design
/m/092vkg,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/04k9y6,nomination,Academy Award for Best Makeup and Hairstyling
/m/04k9y6,nomination,Academy Award for Best Original Score
/m/0f3m1,nomination,Academy Award for Best Original Score
/m/0f3m1,nomination,Academy Award for Best Sound
/m/02y2rk,nomination,Academy Award for Best Sound
/m/05mvpky,nomination,Academy Award for Best Animated Short Film
/m/08xd2w,nomination,Academy Award for Best Original Song Score
/m/02dby3,nomination,"Academy Award for Best Score, Adaptation or Treatment"
/m/04k9y6,nomination,Broadcast Film Critics Association Award for Best Family Film
/m/04k9y6,nomination,Saturn Award for Best Fantasy Film
/m/04k9y6,nomination,MTV Movie Award for Best Villain
/m/04k9y6,nomination,Saturn Award for Best Special Edition DVD Release
/m/04k9y6,nomination,Satellite Award for Best Cinematography
/m/04k9y6,nomination,Saturn Award for Best Make-up
/m/04k9y6,nomination,Satellite Award for Best Editing
/m/04k9y6,nomination,Australian Film Institute International Award for Best Actress
/m/04k9y6,nomination,World Soundtrack Award for Soundtrack Composer of the Year
/m/04k9y6,nomination,Teen Choice Award for Best Villain
/m/0bbxkj6,nomination,Directors Guild of America Award for Outstanding Directing – Children's Programs
/m/02y2rk,nomination,Academy Award for Best Original Musical Score
/m/02y2rk,nomination,"Academy Award for Best Costume Design, Color"
/m/0280hsm,nomination,Primetime Emmy Award for Short-format Animation
/m/0gxvqc,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/05d1xm,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/034b6k,nomination,Academy Award for Best Sound Editing
/m/04y92ld,nomination,Academy Award for Best Documentary Feature Film
/m/034b6k,nomination,Academy Award for Best Sound
/m/0bx_hnp,nomination,Broadcast Film Critics Association Award for Best Documentary Film
/m/0k4jg,nomination,Academy Award for Best Animated Short Film
/m/05gzz5,nomination,Golden Raspberry Award for Worst Actor
/m/05gzz5,nomination,Golden Raspberry Award for Worst Actress
